,Test,Die,VDD (V),,,,Id1 (mA),Id2 ( mA),Freq (GHz),Pin (dBm),,Pin (dBm),,Pout (dBm),Gain (dB),,,,,,,,,,,
694255,POW1,V42,4,#,#,#,40.72,102.64,15,0,#,-0.047625,#,18.152,18.152,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,40.6,97.65,18,0,#,-0.0025,#,18.229,18.229,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,36.22,91.2,6,1,#,1.179812,#,16.643,15.643,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,42.49,92.36,9,1,#,1.023375,#,17.304,16.304,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,41.31,104.97,12,1,#,0.993125,#,17.673,16.673,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,40.8,105.82,15,1,#,0.963375,#,18.345,17.345,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,40.67,100.22,18,1,#,1.0115,#,18.58,17.58,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,34.69,89.99,6,2,#,2.188812,#,16.837,14.837,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,42.91,90.75,9,2,#,2.030375,#,17.408,15.408,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,41.63,106.91,12,2,#,2.002125,#,17.768,15.768,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,40.95,109.1,15,2,#,1.976375,#,18.508,16.508,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V42,4,#,#,#,40.73,103.21,18,2,#,2.0365,#,18.862,16.862,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.81,88.64,6,-13,#,-13.01219,#,10.144,23.144,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.77,87.73,9,-13,#,-12.96762,#,9.107,22.107,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.71,87.7,12,-13,#,-13.01388,#,9.319,22.319,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.63,87.57,15,-13,#,-13.02163,#,9.559,22.559,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.61,87.05,18,-13,#,-13.0005,#,7.728,20.728,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.89,89.26,6,-12,#,-12.00219,#,11.114,23.114,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.79,88.18,9,-12,#,-11.96363,#,10.093,22.093,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.69,88.01,12,-12,#,-11.95588,#,10.352,22.352,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.65,87.84,15,-12,#,-12.00562,#,10.563,22.563,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.61,87.18,18,-12,#,-11.9895,#,8.734,20.734,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.01,90.05,6,-11,#,-11.00619,#,12.064,23.064,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.82,88.68,9,-11,#,-10.97062,#,11.059,22.059,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.74,88.38,12,-11,#,-10.97787,#,11.296,22.296,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.64,88.14,15,-11,#,-11.03762,#,11.493,22.493,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.6,87.34,18,-11,#,-10.9835,#,9.711,20.711,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.08,90.93,6,-10,#,-10.03519,#,12.955,22.955,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.85,89.24,9,-10,#,-10.02862,#,11.951,21.951,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.69,88.83,12,-10,#,-10.02587,#,12.189,22.189,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.65,88.55,15,-10,#,-10.04662,#,12.426,22.426,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.63,87.57,18,-10,#,-9.9885,#,10.693,20.693,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.2,92.02,6,-9,#,-9.030188,#,13.824,22.824,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.88,89.96,9,-9,#,-9.025625,#,12.896,21.896,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.72,89.38,12,-9,#,-9.022875,#,13.122,22.122,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.67,89.03,15,-9,#,-9.034625,#,13.367,22.367,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.62,87.84,18,-9,#,-8.9885,#,11.669,20.669,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.35,93.19,6,-8,#,-8.031188,#,14.588,22.588,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.91,90.8,9,-8,#,-8.039625,#,13.776,21.776,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.73,90.11,12,-8,#,-8.034875,#,14.005,22.005,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.65,89.59,15,-8,#,-8.036625,#,14.261,22.261,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.6,88.21,18,-8,#,-7.9945,#,12.622,20.622,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.47,94.21,6,-7,#,-7.035188,#,15.196,22.196,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41,91.75,9,-7,#,-7.042625,#,14.594,21.594,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.73,90.88,12,-7,#,-7.047875,#,14.828,21.828,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.69,90.25,15,-7,#,-7.050625,#,15.081,22.081,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.65,88.61,18,-7,#,-7.0155,#,13.553,20.553,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.63,94.94,6,-6,#,-6.031188,#,15.659,21.659,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.08,92.68,9,-6,#,-6.042625,#,15.29,21.29,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.77,91.87,12,-6,#,-6.047875,#,15.563,21.563,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.66,90.95,15,-6,#,-6.045625,#,15.831,21.831,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.63,89.14,18,-6,#,-6.0095,#,14.478,20.478,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.68,95.25,6,-5,#,-5.040188,#,15.932,20.932,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.13,93.62,9,-5,#,-5.052625,#,15.837,20.837,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.79,93,12,-5,#,-5.075875,#,16.13,21.13,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.72,91.93,15,-5,#,-5.054625,#,16.438,21.438,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.67,89.78,18,-5,#,-5.0185,#,15.349,20.349,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.46,95.26,6,-4,#,-4.027188,#,16.022,20.022,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.27,94.31,9,-4,#,-4.058625,#,16.262,20.262,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.84,94.61,12,-4,#,-4.061875,#,16.581,20.581,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.69,93.3,15,-4,#,-4.064625,#,16.91,20.91,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.68,90.66,18,-4,#,-4.0145,#,16.151,20.151,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.88,94.98,6,-3,#,-2.994188,#,16.023,19.023,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.44,94.54,9,-3,#,-3.044625,#,16.574,19.574,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.89,96.56,12,-3,#,-3.036875,#,16.915,19.915,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.75,95.12,15,-3,#,-3.055625,#,17.293,20.293,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.7,91.83,18,-3,#,-3.0305,#,16.804,19.804,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.06,94.26,6,-2,#,-1.966188,#,16.059,18.059,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.65,94.38,9,-2,#,-2.025625,#,16.804,18.804,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.99,98.66,12,-2,#,-2.029875,#,17.176,19.176,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.76,97.17,15,-2,#,-2.041625,#,17.612,19.612,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.73,93.41,18,-2,#,-2.0015,#,17.349,19.349,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,38.99,92.95,6,-1,#,-0.936188,#,16.184,17.184,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.93,93.85,9,-1,#,-1.020625,#,16.984,17.984,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.11,100.63,12,-1,#,-1.038875,#,17.368,18.368,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.83,99.51,15,-1,#,-1.039625,#,17.881,18.881,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.74,95.22,18,-1,#,-1.0085,#,17.813,18.813,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,37.68,91.31,6,0,#,0.140812,#,16.381,16.381,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,42.29,92.82,9,0,#,-0.001625,#,17.13,17.13,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.29,102.54,12,0,#,-0.032875,#,17.521,17.521,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.9,102.27,15,0,#,-0.041625,#,18.103,18.103,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.79,97.32,18,0,#,-0.0095,#,18.212,18.212,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,36.31,89.96,6,1,#,1.178812,#,16.582,15.582,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,42.68,91.41,9,1,#,1.020375,#,17.263,16.263,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.5,104.5,12,1,#,0.994125,#,17.631,16.631,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.99,105.43,15,1,#,0.973375,#,18.294,17.294,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.86,99.87,18,1,#,1.0165,#,18.55,17.55,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,34.8,88.77,6,2,#,2.191812,#,16.77,14.77,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,43.09,89.85,9,2,#,2.033375,#,17.36,15.36,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.83,106.44,12,2,#,2.001125,#,17.725,15.725,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,41.15,108.78,15,2,#,1.981375,#,18.454,16.454,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V43,4,#,#,#,40.94,102.89,18,2,#,2.0405,#,18.825,16.825,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.09,88.58,6,-13,#,-13.01519,#,10.144,23.144,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.09,87.66,9,-13,#,-12.96663,#,9.074,22.074,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.04,87.66,12,-13,#,-13.01688,#,9.282,22.282,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.93,87.54,15,-13,#,-13.02662,#,9.497,22.497,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.9,87,18,-13,#,-12.9945,#,7.666,20.666,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.18,89.2,6,-12,#,-12.00519,#,11.114,23.114,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.09,88.13,9,-12,#,-11.96262,#,10.058,22.058,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.03,87.97,12,-12,#,-11.95987,#,10.312,22.312,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.93,87.76,15,-12,#,-12.01063,#,10.493,22.493,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.94,87.11,18,-12,#,-11.9845,#,8.651,20.651,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.27,89.95,6,-11,#,-11.00819,#,12.064,23.064,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.09,88.64,9,-11,#,-10.96862,#,11.02,22.02,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40,88.35,12,-11,#,-10.97387,#,11.264,22.264,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.96,88.06,15,-11,#,-11.03262,#,11.44,22.44,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.95,87.3,18,-11,#,-10.9775,#,9.647,20.647,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.36,90.83,6,-10,#,-10.03919,#,12.958,22.958,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.14,89.13,9,-10,#,-10.02763,#,11.916,21.916,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.02,88.78,12,-10,#,-10.02088,#,12.154,22.154,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.93,88.44,15,-10,#,-10.04263,#,12.372,22.372,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.95,87.51,18,-10,#,-9.9835,#,10.628,20.628,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.5,91.93,6,-9,#,-9.033188,#,13.839,22.839,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.18,89.86,9,-9,#,-9.024625,#,12.86,21.86,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.02,89.33,12,-9,#,-9.019875,#,13.089,22.089,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.96,88.91,15,-9,#,-9.031625,#,13.316,22.316,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.96,87.79,18,-9,#,-8.9825,#,11.604,20.604,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.6,93.07,6,-8,#,-8.034188,#,14.626,22.626,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.2,90.67,9,-8,#,-8.036625,#,13.752,21.752,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.05,89.99,12,-8,#,-8.031875,#,13.977,21.977,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.98,89.52,15,-8,#,-8.031625,#,14.213,22.213,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.92,88.13,18,-8,#,-7.9875,#,12.558,20.558,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.76,94.14,6,-7,#,-7.038188,#,15.255,22.255,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.28,91.62,9,-7,#,-7.040625,#,14.588,21.588,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.08,90.82,12,-7,#,-7.044875,#,14.806,21.806,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.98,90.18,15,-7,#,-7.046625,#,15.047,22.047,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.94,88.55,18,-7,#,-7.0095,#,13.491,20.491,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.88,94.78,6,-6,#,-6.035188,#,15.737,21.737,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.37,92.6,9,-6,#,-6.041625,#,15.313,21.313,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.08,91.81,12,-6,#,-6.045875,#,15.561,21.561,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.97,90.98,15,-6,#,-6.041625,#,15.815,21.815,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.95,89.07,18,-6,#,-6.0035,#,14.42,20.42,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.99,95.03,6,-5,#,-5.044188,#,16.032,21.032,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.47,93.52,9,-5,#,-5.051625,#,15.881,20.881,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.12,93.01,12,-5,#,-5.072875,#,16.141,21.141,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.99,92.01,15,-5,#,-5.049625,#,16.44,21.44,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.97,89.76,18,-5,#,-5.0115,#,15.302,20.302,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.81,94.96,6,-4,#,-4.032188,#,16.138,20.138,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.61,94.22,9,-4,#,-4.056625,#,16.314,20.314,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.15,94.69,12,-4,#,-4.059875,#,16.605,20.605,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.04,93.43,15,-4,#,-4.060625,#,16.93,20.93,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.97,90.65,18,-4,#,-4.0085,#,16.121,20.121,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.28,94.62,6,-3,#,-3.002188,#,16.142,19.142,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.76,94.51,9,-3,#,-3.033625,#,16.628,19.628,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.24,96.66,12,-3,#,-3.033875,#,16.95,19.95,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.05,95.27,15,-3,#,-3.052625,#,17.324,20.324,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.01,91.9,18,-3,#,-3.0215,#,16.787,19.787,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,39.44,93.83,6,-2,#,-1.980188,#,16.169,18.169,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.94,94.39,9,-2,#,-2.026625,#,16.864,18.864,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.35,98.75,12,-2,#,-2.032875,#,17.219,19.219,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.12,97.33,15,-2,#,-2.043625,#,17.653,19.653,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.01,93.53,18,-2,#,-2.0055,#,17.349,19.349,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,38.38,92.5,6,-1,#,-0.949188,#,16.275,17.275,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,41.24,93.84,9,-1,#,-1.022625,#,17.039,18.039,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.44,100.69,12,-1,#,-1.040875,#,17.417,18.417,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.12,99.72,15,-1,#,-1.042625,#,17.929,18.929,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.05,95.43,18,-1,#,-0.9975,#,17.827,18.827,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,37.1,90.93,6,0,#,0.135812,#,16.457,16.457,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,41.6,92.91,9,0,#,-0.003625,#,17.198,17.198,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.6,102.6,12,0,#,-0.029875,#,17.573,17.573,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.21,102.46,15,0,#,-0.037625,#,18.153,18.153,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.09,97.52,18,0,#,-0.0015,#,18.238,18.238,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,35.7,89.68,6,1,#,1.171812,#,16.643,15.643,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,41.97,91.54,9,1,#,1.023375,#,17.321,16.321,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.81,104.54,12,1,#,0.994125,#,17.684,16.684,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.32,105.62,15,1,#,0.976375,#,18.346,17.346,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.17,100.1,18,1,#,1.0225,#,18.586,17.586,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,34.21,88.57,6,2,#,2.184812,#,16.827,14.827,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,42.42,90.04,9,2,#,2.033375,#,17.419,15.419,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,41.14,106.47,12,2,#,2.002125,#,17.777,15.777,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.45,108.95,15,2,#,1.983375,#,18.506,16.506,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V44,4,#,#,#,40.25,103.14,18,2,#,2.0425,#,18.862,16.862,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.25,87.31,6,-13,#,-13.01419,#,10.277,23.277,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.22,86.45,9,-13,#,-12.96063,#,9.264,22.264,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.21,86.42,12,-13,#,-13.00887,#,9.478,22.478,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.08,86.29,15,-13,#,-13.01262,#,9.628,22.628,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.05,85.75,18,-13,#,-12.9955,#,7.736,20.736,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.33,87.92,6,-12,#,-12.00419,#,11.245,23.245,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.24,86.87,9,-12,#,-11.95562,#,10.249,22.249,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.16,86.74,12,-12,#,-11.95288,#,10.503,22.503,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.08,86.56,15,-12,#,-11.99863,#,10.619,22.619,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.06,85.88,18,-12,#,-11.9915,#,8.727,20.727,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.43,88.69,6,-11,#,-11.00719,#,12.193,23.193,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.26,87.38,9,-11,#,-10.96363,#,11.21,22.21,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.17,87.11,12,-11,#,-10.97087,#,11.441,22.441,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.11,86.84,15,-11,#,-11.03663,#,11.544,22.544,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.06,86.04,18,-11,#,-10.9855,#,9.712,20.712,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.52,89.53,6,-10,#,-10.03719,#,13.084,23.084,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.26,87.92,9,-10,#,-10.02463,#,12.102,22.102,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.18,87.56,12,-10,#,-10.01987,#,12.337,22.337,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.12,87.26,15,-10,#,-10.04462,#,12.472,22.472,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.06,86.27,18,-10,#,-9.9895,#,10.689,20.689,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.66,90.57,6,-9,#,-9.030188,#,13.951,22.951,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.34,88.62,9,-9,#,-9.020625,#,13.04,22.04,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.18,88.11,12,-9,#,-9.019875,#,13.264,22.264,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.08,87.73,15,-9,#,-9.032625,#,13.411,22.411,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,V47,4,#,#,#,40.1,86.54,18,-9,#,-8.9895,#,11.669,20.669,#,#,#,#,#,#,#,#,#,#,#
